country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender
3,29.0,1,1,1,0,2,150.0,900.0,1800.0,6.0,2,1,2,1,1,0,1,2,0,1,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,26.0,1,0,1,0,2,97.0,97.0,97.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,0,0,1,2,2,2,0,3.0,2,3,0,3,2
3,50.0,1,1,1,2,2,280.0,46800.0,54000.0,5.0,2,1,2,0,0,2,1,2,0,4,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,54.0,1,2,3,1,2,20000.0,30000.0,100000.0,27.0,3,1,2,1,0,2,2,2,0,3,4,0,2,2,0,1,1,3,1,1,3.0,2,3,1,1,0
3,50.0,0,2,1,0,0,200.0,3000.0,6000.0,5.0,2,1,2,0,1,2,2,2,0,1,0,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
3,73.0,2,1,1,0,2,300.0,1944.0,3600.0,30.0,2,1,2,1,0,1,2,2,0,1,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,35.0,2,2,1,2,2,1400.0,50.0,400.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
2,28.0,2,1,1,0,0,76000.0,40000.0,912000.0,4.0,2,2,1,0,1,2,1,2,0,2,2,0,1,3,0,0,2,2,2,1,8.0,2,3,1,2,1
2,53.0,2,1,1,1,2,720000.0,400000.0,720000.0,4.0,2,2,1,1,1,0,2,2,1,3,4,0,1,3,0,0,2,2,2,1,1.0,2,3,1,2,1
2,35.0,2,2,1,2,2,400000.0,230000.0,4800000.0,2.0,2,1,2,0,1,0,1,2,0,4,4,1,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
3,61.0,2,1,0,1,2,300.0,30000.0,200000.0,4.0,1,1,2,1,1,0,2,2,2,3,4,0,2,3,1,1,2,2,2,0,2.0,3,2,1,2,1
1,32.0,2,1,3,1,1,30000.0,15000.0,25000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,1,3.0,2,3,0,3,2
3,19.0,2,1,1,2,2,50.0,960.0,5400.0,1.0,2,1,2,1,1,0,2,2,0,4,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,25.0,2,1,1,2,1,2000.0,1000.0,1500.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,0,3,2
0,63.0,2,1,1,1,2,4500.0,18500.0,22000.0,1.0,2,1,2,1,1,2,2,2,2,3,4,0,0,3,1,1,2,2,1,0,0.0,2,3,1,4,3
2,37.0,0,2,3,1,1,4167000.0,15000000.0,39000000.0,2.0,1,1,1,1,1,0,1,2,1,3,4,0,1,3,0,1,2,2,1,1,3.0,0,3,1,2,1
3,45.0,2,1,3,2,2,2000.0,30000.0,60000.0,5.0,1,1,2,1,0,0,2,1,2,3,3,0,2,3,1,1,2,2,2,0,2.0,2,3,1,2,1
1,38.0,2,1,1,0,2,350.0,672.0,700.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,3,2,0,3.0,2,3,0,3,1
1,32.0,2,2,1,0,2,6000.0,780.0,3000.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,2,0,1,2,2,2,0,3.0,2,3,0,3,2
3,40.0,1,0,1,1,1,400.0,2880.0,4800.0,5.0,2,1,2,0,1,2,2,2,3,3,4,0,1,3,1,1,2,2,2,1,6.0,2,3,1,2,1
2,37.0,2,1,1,0,0,2000000.0,18000.0,25000000.0,4.0,2,1,1,1,0,0,1,2,0,2,4,0,1,3,0,0,2,2,1,0,2.0,2,3,0,2,1
1,23.0,2,2,1,1,2,1000.0,1600.0,2000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,0,3.0,2,3,0,1,2
0,69.0,2,1,1,2,1,7000.0,20000.0,80000.0,13.0,2,2,2,1,0,2,2,2,3,4,3,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
2,30.0,0,2,1,0,0,25000.0,30000.0,20000.0,2.0,2,2,2,0,0,2,1,2,0,2,2,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
0,34.0,2,2,1,1,2,2000.0,1500.0,2000.0,3.0,2,1,0,1,0,2,2,2,2,3,4,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,3
3,41.0,2,2,1,0,2,5.0,240.0,480.0,0.0,2,1,2,1,0,2,1,2,0,1,0,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
1,60.0,0,2,1,0,1,4500.0,1000.0,2000.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
1,28.0,2,2,1,2,2,97.0,300.0,200.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,0,3.0,2,3,0,3,2
0,32.0,2,2,1,2,2,500.0,1350.0,5000.0,5.0,1,1,0,1,0,0,1,2,3,4,4,0,1,2,1,1,1,2,1,0,2.0,2,2,1,4,3
0,34.0,1,1,3,1,1,65000.0,200000.0,250000.0,4.0,1,1,0,1,1,0,1,2,2,3,4,1,1,2,1,1,2,1,1,0,0.0,1,2,1,1,1
0,21.0,2,2,3,1,2,25000.0,22600.0,37000.0,0.0,2,2,2,1,1,0,2,2,2,3,4,0,0,3,1,1,2,2,2,0,10.0,2,2,1,2,1
3,52.0,2,1,1,0,0,390.0,1440.0,5400.0,16.0,2,1,2,1,0,2,2,2,3,1,0,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,45.0,2,2,1,1,2,2000.0,3000.0,6000.0,4.0,2,1,2,1,1,2,1,2,0,4,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,31.0,1,1,1,2,2,500.0,150.0,500.0,6.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,1,3.0,2,3,0,3,2
1,49.0,1,2,1,0,2,200.0,200.0,400.0,12.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,2,2,2,0,3.0,2,3,1,2,0
3,35.0,2,1,0,1,2,1850.0,3000.0,6000.0,3.0,2,1,2,0,0,2,2,2,3,3,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,29.0,0,1,1,2,2,2000.0,400.0,500.0,1.0,2,1,0,1,0,2,1,2,3,4,1,0,0,1,1,1,2,2,4,0,2.0,2,3,1,2,1
2,35.0,0,1,1,0,0,170000.0,1100000.0,1440000.0,6.0,2,1,1,1,0,2,1,2,0,2,2,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
0,55.0,2,1,1,2,2,2000.0,3500.0,8000.0,4.0,2,1,0,1,0,2,2,2,2,4,4,0,1,3,1,1,2,2,2,0,1.0,2,2,1,4,3
1,73.0,2,1,1,0,0,97.0,97.0,97.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,0,3.0,2,3,0,3,2
2,50.0,1,2,1,0,2,135000.0,50000.0,720000.0,26.0,2,2,1,0,1,0,2,2,0,2,4,0,1,2,0,0,2,2,2,0,3.0,2,3,1,2,1
0,30.0,1,1,1,2,2,800.0,500.0,900.0,2.0,2,2,2,1,0,2,1,2,3,3,3,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
3,38.0,2,0,1,1,2,220.0,84.0,360.0,7.0,2,1,2,1,1,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,5.0,2,2,1,2,1
2,28.0,0,2,1,1,2,20000.0,40000.0,55000.0,3.0,2,2,1,1,1,0,2,2,0,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
3,28.0,1,1,1,2,2,30.0,7200.0,3600.0,22.0,2,1,2,0,0,0,1,2,3,4,0,0,1,3,1,1,2,2,2,1,3.0,2,3,1,2,1
1,31.0,2,1,1,0,0,7000.0,2000.0,5000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,3,2
1,25.0,1,1,1,1,1,2800.0,1600.0,2500.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,1,3.0,2,3,0,2,2
1,62.0,2,2,1,1,2,1850.0,550.0,850.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,3,3,1,1,3.0,2,3,0,1,2
3,28.0,2,1,3,1,1,1500.0,14400.0,18000.0,1.0,2,1,2,1,0,0,1,2,2,3,4,0,1,3,1,1,2,2,2,0,0.0,1,2,1,2,1
2,34.0,1,2,1,1,2,1440000.0,7200000.0,17280000.0,19.0,2,1,2,1,0,0,1,2,0,3,4,0,1,2,0,0,2,2,3,0,3.0,2,3,1,2,1
0,41.0,2,1,3,1,2,19000.0,11000.0,360000.0,10.0,2,1,2,1,1,0,1,1,2,3,4,0,1,3,1,1,1,2,1,0,11.0,2,2,1,4,3
1,22.0,1,1,1,0,2,500.0,300.0,3000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,3,2,0,3.0,2,3,1,2,2
2,25.0,1,2,1,1,2,800000.0,450000.0,500000.0,2.0,2,1,1,1,1,2,1,2,1,3,3,0,1,3,1,0,2,2,2,0,3.0,2,3,0,2,1
0,37.0,2,1,1,1,2,1500.0,1500.0,2500.0,3.0,2,1,2,1,0,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,69.0,2,1,1,1,2,700.0,600.0,850.0,5.0,2,2,2,1,1,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,10.0,2,2,1,2,1
1,25.0,2,2,1,0,0,0.0,300.0,2000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,2,0,1,2,2,2,1,3.0,2,3,1,3,2
1,69.0,2,1,1,2,1,4000.0,1000.0,1000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,2,2,2,0,3.0,2,3,0,3,2
2,45.0,2,1,1,1,1,700000.0,150000.0,200000.0,6.0,2,1,1,0,1,0,1,2,1,3,4,0,1,3,1,0,2,2,1,1,3.0,2,3,0,2,1
1,22.0,2,1,1,2,2,97.0,97.0,97.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,0,2,2
1,30.0,2,2,1,1,1,5000.0,3000.0,4000.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,3,2
3,27.0,1,2,1,1,2,150.0,1200.0,3000.0,3.0,2,1,2,1,0,2,2,2,2,4,4,0,1,3,1,1,2,2,2,1,2.0,3,3,1,2,1
1,49.0,2,1,1,1,2,5000.0,2000.0,3500.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,3.0,2,3,0,3,2
1,28.0,2,1,1,2,2,3000.0,700.0,1000.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,1,1,1,0,3.0,2,3,1,3,2
0,52.0,2,1,1,2,2,2000.0,2000.0,6000.0,4.0,2,1,0,1,1,1,2,2,3,3,4,0,1,3,1,1,1,2,1,0,10.0,2,2,1,4,1
2,35.0,0,1,1,0,0,450000.0,2400000.0,5400000.0,19.0,2,1,1,0,1,2,2,2,1,2,2,0,1,0,1,0,2,2,2,1,3.0,2,3,0,2,1
3,78.0,2,2,1,1,2,100.0,720.0,1920.0,4.0,2,1,2,1,0,0,2,2,0,3,4,0,1,3,1,1,2,2,2,0,2.0,2,2,1,2,1
3,43.0,1,2,1,1,2,100.0,960.0,1200.0,1.0,2,1,2,0,0,1,1,2,0,3,3,0,1,3,1,1,2,2,2,0,0.0,2,0,1,2,1
2,34.0,0,1,1,0,2,3000000.0,20000000.0,36000000.0,10.0,2,1,1,1,0,2,1,2,0,2,4,0,1,3,1,0,2,2,1,0,3.0,2,3,1,2,1
1,54.0,2,1,1,0,2,5000.0,0.0,5000.0,7.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,1,2
3,30.0,2,1,1,2,2,700.0,3600.0,4800.0,12.0,2,1,2,1,1,0,1,2,3,4,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,32.0,2,2,1,2,2,5500.0,1200.0,150.0,3.0,2,2,0,0,0,1,2,2,0,4,3,0,2,3,1,1,2,2,2,0,5.0,2,3,1,2,1
0,47.0,1,2,1,2,2,700.0,600.0,1300.0,5.0,2,1,0,1,0,0,1,2,3,4,3,0,1,2,1,1,2,2,2,0,6.0,2,3,1,2,1
0,54.0,1,1,1,2,2,1500.0,51600.0,420000.0,5.0,2,1,0,1,1,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,8.0,2,2,1,2,0
3,36.0,2,1,1,2,2,50.0,120.0,1440.0,1.0,2,1,2,1,0,0,1,2,0,4,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
3,19.0,0,1,1,1,2,15000.0,12000.0,6000.0,0.0,2,1,2,0,1,0,1,2,3,3,4,0,1,3,1,1,2,2,2,0,9.0,2,3,1,2,1
1,41.0,2,2,1,2,2,120.0,130.0,600.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,2,1,1,2,2,2,1,3.0,2,3,1,3,2
3,55.0,1,1,1,0,0,100.0,2400.0,3600.0,5.0,2,1,2,0,1,2,1,2,0,1,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,26.0,2,2,1,0,0,400.0,215.0,400.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,1,3.0,2,3,0,3,2
2,43.0,0,2,1,0,0,500000.0,17000.0,25000.0,10.0,2,2,1,1,0,2,2,2,0,3,4,0,1,0,0,0,2,2,2,0,3.0,2,3,1,1,1
2,40.0,0,1,1,2,2,1800000.0,520000.0,1800000.0,11.0,2,1,1,0,0,0,2,2,1,4,4,0,1,0,1,0,2,2,2,0,3.0,2,3,0,2,1
2,41.0,0,1,3,1,1,7000000.0,40000000.0,65000000.0,17.0,2,1,1,1,1,2,2,2,1,3,4,1,1,3,1,0,2,1,2,1,3.0,2,3,1,2,1
2,26.0,0,2,1,0,0,20000.0,10000.0,15000.0,2.0,2,2,1,0,1,2,1,2,0,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,46.0,1,1,3,2,2,3500.0,2100.0,3600.0,4.0,2,1,2,1,0,2,2,2,3,0,4,0,1,3,1,1,2,2,1,0,8.0,2,5,1,4,1
2,22.0,2,1,1,0,0,456200.0,20000.0,5475000.0,4.0,2,1,1,1,0,2,1,2,0,2,2,0,1,3,0,0,2,2,2,1,6.0,2,3,1,2,1
3,51.0,2,1,1,1,2,250.0,1800.0,1200.0,1.0,2,1,2,1,0,0,2,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,23.0,1,1,3,1,2,1500.0,25500.0,28000.0,4.0,2,1,0,1,0,0,1,2,2,3,4,0,1,2,1,1,2,2,1,0,5.0,2,3,1,4,1
0,31.0,2,1,1,2,2,1000.0,10000.0,24000.0,5.0,2,2,2,1,1,1,1,2,0,3,4,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
3,46.0,2,2,1,1,2,400.0,4560.0,4800.0,17.0,2,1,2,1,0,0,1,2,2,4,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
3,33.0,2,2,1,2,2,80.0,720.0,2160.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,5.0,2,3,1,2,1
1,54.0,2,1,3,2,2,10000.0,8000.0,20000.0,25.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,1,1,1,0,3.0,2,3,0,3,2
3,21.0,2,1,1,0,2,20.0,336.0,480.0,0.0,2,1,2,0,0,0,2,2,0,1,0,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
0,66.0,2,1,1,1,2,700.0,500.0,1000.0,25.0,2,1,2,0,0,2,2,2,2,3,3,0,2,3,1,1,4,2,2,0,4.0,2,2,1,4,3
3,37.0,2,2,1,1,1,150.0,480.0,1800.0,5.0,2,1,2,0,0,2,2,2,0,3,3,0,1,3,1,1,2,2,2,0,8.0,2,3,1,2,1
3,43.0,2,1,1,2,1,2680.0,3000.0,6000.0,2.0,2,1,2,0,0,2,2,2,3,4,3,0,1,3,1,1,2,2,2,1,0.0,2,2,1,2,1
0,38.0,2,1,3,1,1,8000.0,290000.0,470000.0,6.0,1,1,0,1,1,0,2,2,2,3,4,1,1,2,1,1,4,1,1,0,2.0,2,2,1,4,1
3,51.0,2,2,1,1,1,100.0,480.0,720.0,30.0,2,1,2,1,1,2,2,2,0,3,4,0,2,3,1,1,2,2,2,1,3.0,2,3,1,2,1
0,27.0,2,1,3,2,2,3000.0,10000.0,20000.0,3.0,2,1,0,1,1,0,1,2,2,4,4,1,2,3,1,1,2,1,1,0,6.0,2,3,1,4,1
2,52.0,2,2,3,1,2,450000.0,200000.0,300000.0,10.0,2,2,1,1,1,0,1,2,1,3,3,0,1,3,1,0,2,1,1,0,3.0,2,3,0,2,1
3,34.0,2,1,1,1,2,80.0,600.0,1800.0,1.0,2,1,2,1,1,2,1,2,3,3,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,28.0,2,1,1,0,2,1500.0,300.0,1800.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,1,3.0,2,3,1,3,2
3,31.0,0,0,1,1,1,2000.0,360.0,360.0,0.0,2,1,2,1,0,2,1,2,3,1,4,0,1,3,1,1,2,2,2,0,3.0,2,3,1,2,1
3,24.0,2,1,1,1,1,1000.0,6960.0,14400.0,3.0,2,1,2,0,0,2,1,2,2,3,4,0,2,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,45.0,2,1,1,1,1,150.0,600.0,1200.0,20.0,2,1,2,1,0,2,1,2,0,3,3,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
1,19.0,2,1,1,2,2,250.0,200.0,150.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,2,1,1,2,2,2,0,3.0,2,3,0,3,2
0,39.0,2,1,1,2,2,2000.0,1200.0,4000.0,8.0,2,2,2,1,0,2,2,2,3,4,4,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
2,27.0,2,0,1,1,1,255000.0,80000.0,90000.0,2.0,2,1,1,1,1,2,2,2,1,3,4,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
1,49.0,1,2,1,2,2,5500.0,2000.0,3000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,2,2
0,56.0,2,2,3,1,1,2500.0,750000.0,180000.0,14.0,2,2,0,0,0,0,2,2,2,3,4,1,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
1,22.0,1,1,1,0,2,200.0,97.0,97.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,2
0,52.0,2,2,3,1,1,23000.0,18000.0,25000.0,4.0,2,2,2,1,1,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,6.0,1,2,1,2,1
0,34.0,2,1,1,1,2,70000.0,90000.0,80000.0,3.0,2,1,0,1,1,2,2,2,2,3,4,1,2,3,1,1,2,1,1,0,2.0,2,3,1,2,1
2,25.0,0,1,1,2,1,241000.0,209000.0,36000.0,4.0,2,1,1,1,1,2,1,2,1,3,4,0,1,3,0,0,2,2,3,0,7.0,2,3,0,2,1
3,52.0,1,0,1,2,2,150.0,360.0,1200.0,25.0,2,1,2,1,0,2,1,2,3,4,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,31.0,0,2,1,1,1,2500000.0,60000.0,80000.0,4.0,2,1,1,1,0,2,1,2,1,3,4,0,1,3,1,0,2,2,2,1,3.0,2,3,1,3,1
3,22.0,2,1,1,1,1,30.0,1560.0,2160.0,1.0,2,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
3,42.0,1,1,1,1,2,150.0,1800.0,3600.0,0.0,2,1,2,1,0,2,1,2,0,3,4,0,1,3,1,1,2,2,2,1,3.0,2,2,1,2,1
1,27.0,2,1,1,0,0,1500.0,300.0,1000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,1,1,2
0,47.0,1,1,3,1,2,2500.0,4000.0,6000.0,2.0,2,1,2,1,0,2,2,2,2,3,4,0,0,3,1,1,1,2,2,0,0.0,2,3,1,2,1
3,24.0,1,2,1,1,2,50.0,240.0,480.0,5.0,2,1,2,1,0,2,1,2,2,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,32.0,2,2,3,1,2,6500.0,97.0,97.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,2,1
0,34.0,1,1,1,1,2,3400.0,5056.0,7680.0,1.0,2,1,0,1,1,2,1,2,2,4,4,0,0,3,1,1,1,2,2,0,7.0,2,2,1,2,1
0,44.0,2,1,3,0,2,10000.0,25000.0,300000.0,3.0,2,1,2,1,1,2,2,2,2,0,1,0,1,3,1,1,2,1,1,0,3.0,2,3,1,2,1
0,49.0,0,1,3,0,1,800.0,11000.0,15000.0,5.0,2,1,0,0,0,0,2,2,2,4,4,1,1,3,1,1,2,2,1,0,5.0,2,2,1,2,1
3,49.0,2,1,1,2,2,260.0,60.0,3600.0,10.0,2,1,2,1,1,0,1,2,0,1,3,0,2,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,32.0,2,1,0,0,0,90.0,3000.0,6000.0,3.0,2,1,2,0,0,0,2,2,0,1,0,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
3,54.0,2,1,1,1,2,700.0,9600.0,12000.0,20.0,2,1,2,1,1,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,30.0,1,1,1,0,0,170000.0,90000.0,150000.0,5.0,2,1,1,1,1,2,2,2,0,2,2,0,1,3,1,0,2,2,2,1,3.0,2,3,0,2,1
2,38.0,2,1,1,2,2,300000.0,2400000.0,3600000.0,10.0,2,2,1,1,0,2,2,2,1,4,4,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
2,28.0,0,2,1,0,0,10000.0,104000.0,150000.0,2.0,2,2,1,0,1,0,2,2,1,2,2,0,1,3,1,0,2,2,1,0,3.0,2,3,1,2,1
3,44.0,2,1,1,2,2,1800.0,3000.0,6000.0,25.0,2,1,2,0,1,2,2,2,3,3,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,26.0,2,1,1,1,2,1700.0,800.0,2500.0,4.0,2,1,2,1,0,0,1,2,0,3,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,4,1
1,28.0,2,1,1,1,2,15000.0,4000.0,10000.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,3,1,1,3.0,2,3,0,3,2
1,71.0,1,2,1,0,2,1400.0,200.0,600.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,0,1,2,2,2,0,3.0,2,3,0,3,2
0,62.0,2,1,1,1,2,500.0,1000.0,2500.0,1.0,2,2,2,1,0,2,2,2,3,3,4,0,0,3,1,1,2,2,2,0,11.0,2,3,1,2,1
3,32.0,1,1,1,1,2,250.0,2160.0,4200.0,4.0,1,1,2,1,0,0,2,2,3,3,4,0,1,3,1,1,2,2,2,1,5.0,1,2,1,2,1
0,51.0,1,1,1,1,2,11250.0,97140.0,135000.0,8.0,2,2,2,1,0,2,2,2,3,4,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,46.0,2,1,1,1,2,200.0,1080.0,1320.0,6.0,2,1,2,1,0,2,1,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,37.0,2,1,1,2,1,1000.0,12000.0,72000.0,3.0,2,1,2,1,1,0,2,2,3,3,4,0,1,3,1,1,2,2,2,1,3.0,2,2,1,2,1
2,49.0,0,2,1,0,2,100000.0,15000.0,25000.0,3.0,2,1,1,1,0,2,1,2,1,2,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
0,41.0,2,1,1,2,2,2000.0,3900.0,7100.0,10.0,2,2,0,1,1,2,2,2,2,3,3,0,2,3,1,1,2,2,2,0,6.0,2,3,1,4,1
2,47.0,0,2,1,1,2,80000.0,220000.0,400000.0,11.0,2,2,1,0,1,0,2,2,0,2,4,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,55.0,2,1,1,1,2,1500.0,1500.0,3500.0,13.0,2,1,2,1,0,2,2,2,0,3,3,0,1,3,1,1,1,2,2,0,2.0,2,2,1,4,3
1,70.0,2,0,1,0,0,2000.0,500.0,1000.0,30.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,0,3,2
3,37.0,2,2,1,1,2,1500.0,6000.0,36000.0,2.0,2,1,2,1,0,2,1,1,2,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,73.0,1,1,1,2,1,180000.0,720000.0,1440000.0,18.0,2,2,1,1,1,2,2,2,0,4,3,0,1,0,0,0,2,2,2,0,3.0,2,3,0,1,1
0,65.0,2,1,1,2,2,800.0,750.0,1000.0,10.0,2,1,0,1,0,2,2,2,0,4,3,0,1,3,1,1,2,2,2,0,3.0,2,5,1,4,1
1,76.0,1,2,1,0,2,97.0,97.0,97.0,20.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,3,3,2,0,3.0,2,3,1,3,1
3,66.0,2,1,1,1,1,1000.0,2000.0,3000.0,5.0,2,1,2,1,1,1,2,2,3,3,4,0,1,3,1,1,2,2,2,0,5.0,1,2,1,2,1
0,55.0,1,2,1,1,2,1800.0,30000.0,48000.0,10.0,2,2,2,1,1,0,1,2,0,3,4,0,1,3,1,1,2,2,2,0,3.0,2,2,1,2,1
1,33.0,2,1,1,1,2,6000.0,3000.0,9000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,1,3.0,2,3,1,3,2
0,38.0,1,1,1,2,2,11000.0,5000.0,6000.0,4.0,2,1,0,1,1,0,2,2,2,3,4,0,1,3,1,1,2,2,1,0,8.0,2,3,1,2,1
1,45.0,2,1,1,2,1,50000.0,3000.0,35000.0,15.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,2,1,0,3.0,2,3,1,3,2
1,42.0,2,1,1,2,1,700.0,670.0,1200.0,15.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,3,2
2,38.0,1,2,1,1,2,16000.0,150000.0,192000.0,13.0,2,2,1,0,0,2,2,2,0,4,3,0,1,2,0,0,2,2,2,0,3.0,2,3,1,2,1
